ID,Cluster,coordinate1,coordinate2
3782,7,180794.000000,383523.000000
2041,7,181450.000000,385463.000000
3781,7,183862.000000,374524.000000
2040,7,174389.000000,373843.000000
3780,7,175868.000000,384483.000000
2039,7,180887.000000,380116.000000
3779,7,181122.000000,384286.000000
2038,7,178811.000000,385159.000000
3778,7,180857.000000,380936.000000
2037,7,180765.000000,380557.000000
3777,7,178919.000000,380616.000000
2036,7,179626.000000,384152.000000
3776,7,186865.000000,378415.000000
2035,7,178006.000000,375144.000000
3775,7,175090.000000,381204.000000
2034,7,182120.000000,378918.000000
3774,7,179656.000000,380157.000000
2033,7,180146.000000,381379.000000
3773,7,182510.000000,377597.000000
2032,7,180689.000000,382606.000000
3772,7,177306.000000,379472.000000
2031,7,179410.000000,376410.000000
3771,7,178103.000000,381579.000000
2030,7,180504.000000,382243.000000
3770,7,178849.000000,383411.000000
2029,7,179135.000000,374711.000000
3769,7,181835.000000,380486.000000
2028,7,176322.000000,380684.000000
3768,7,175302.000000,377641.000000
2027,7,178284.000000,377123.000000
3767,7,179269.000000,375675.000000
2026,7,179138.000000,383074.000000
3766,7,180829.000000,376127.000000
2025,7,180423.000000,381519.000000
3765,7,177834.000000,383045.000000
2024,7,182400.000000,376604.000000
3764,7,178684.000000,380822.000000
2023,7,181753.000000,383125.000000
3763,7,175965.000000,375015.000000
2022,7,179207.000000,378355.000000
3762,7,178071.000000,378891.000000
2021,7,183199.000000,378490.000000
3761,7,183479.000000,379445.000000
2020,7,181346.000000,377633.000000
3760,7,177055.000000,384293.000000
2019,7,177527.000000,379268.000000
3759,7,177855.000000,381166.000000
2018,7,178379.000000,383728.000000
3758,7,174940.000000,373274.000000
2017,7,177255.000000,375434.000000
3757,7,177237.000000,381114.000000
2016,7,177814.000000,379706.000000
3756,7,177365.000000,380370.000000
2015,7,175359.000000,383118.000000
3755,7,174335.000000,375790.000000
2014,7,180885.000000,376937.000000
3754,7,172256.000000,385344.000000
2013,7,182242.000000,377788.000000
3753,7,182302.000000,379882.000000
2012,7,181928.000000,387217.000000
3752,7,183394.000000,380485.000000
2011,7,177938.000000,383343.000000
3751,7,180307.000000,380530.000000
2010,7,178529.000000,376643.000000
3750,7,181535.000000,381088.000000
2009,7,186163.000000,381386.000000
3749,7,185406.000000,374809.000000
2008,7,177228.000000,384694.000000
2001,7,184129.000000,378867.000000
3742,7,178481.000000,379767.000000
2002,7,183112.000000,382381.000000
3743,7,180289.000000,381061.000000
2003,7,176043.000000,384123.000000
3744,7,175784.000000,377373.000000
2004,7,179432.000000,375113.000000
3745,7,179421.000000,373126.000000
2005,7,177649.000000,385280.000000
3746,7,174859.000000,379642.000000
2006,7,180738.000000,384111.000000
3747,7,177779.000000,381748.000000
2007,7,186645.000000,380959.000000
3748,7,182402.000000,383838.000000
3739,7,177241.000000,377461.000000
3740,7,177462.000000,376861.000000
3741,7,183486.000000,382548.000000
2561,7,183443.000000,382367.000000
2562,7,187441.000000,375647.000000
2563,7,172133.000000,380311.000000
2564,7,180626.000000,383471.000000
2565,7,182989.000000,373251.000000
2566,7,177483.000000,379007.000000
2567,7,180284.000000,376085.000000
2568,7,180539.000000,376813.000000
2569,7,178103.000000,381676.000000
2570,7,182234.000000,383654.000000
2571,7,183842.000000,379725.000000
2572,7,180706.000000,378437.000000
2573,7,181169.000000,385788.000000
2574,7,178272.000000,379556.000000
2575,7,183537.000000,381551.000000
2576,7,179715.000000,378877.000000
2577,7,181393.000000,381736.000000
2578,7,183715.000000,376526.000000
2579,7,179060.000000,379974.000000
2580,7,179386.000000,377152.000000
2581,7,180286.000000,379426.000000
2582,7,179294.000000,382099.000000
2583,7,175987.000000,385764.000000
2584,7,181525.000000,378730.000000
2585,7,175441.000000,381222.000000
2586,7,179037.000000,378466.000000
2587,7,175546.000000,379836.000000
2588,7,184116.000000,389167.000000
2589,7,180270.000000,380598.000000
2590,7,181515.000000,378273.000000
2591,7,179169.000000,383070.000000
2592,7,185018.000000,383412.000000
2593,7,178722.000000,375084.000000
2594,7,183642.000000,378350.000000
2595,7,183647.000000,378955.000000
2596,7,178338.000000,379036.000000
2597,7,181358.000000,380466.000000
2598,7,180400.000000,378277.000000
2599,7,186688.000000,382033.000000
2600,7,176856.000000,381167.000000
2601,7,174989.000000,376848.000000
2602,7,180983.000000,381281.000000
2603,7,176934.000000,376164.000000
2604,7,178137.000000,382409.000000
2605,7,181048.000000,379432.000000
2606,7,175895.000000,381855.000000
2607,7,183389.000000,377213.000000
2608,7,181333.000000,382593.000000
2609,7,184498.000000,379581.000000
2610,7,179014.000000,379673.000000
2611,7,182887.000000,379434.000000
2612,7,176462.000000,381758.000000
2613,7,180762.000000,385748.000000
2614,7,183553.000000,383175.000000
2615,7,177950.000000,379888.000000
2616,7,180276.000000,377675.000000
2617,7,185169.000000,380781.000000
2618,7,177519.000000,376613.000000
2619,7,176489.000000,379374.000000
2620,7,182952.000000,383259.000000
2621,7,179926.000000,379717.000000
2622,7,176519.000000,383405.000000
2623,7,177174.000000,378150.000000
2624,7,181095.000000,381486.000000
2625,7,180774.000000,381116.000000
2626,7,178888.000000,375483.000000
2627,7,180724.000000,378430.000000
2628,7,181785.000000,383340.000000
2629,7,177688.000000,376189.000000
2630,7,178989.000000,379417.000000
2631,7,177705.000000,376705.000000
2632,7,184237.000000,377342.000000
2633,7,175956.000000,376696.000000
2634,7,185104.000000,383100.000000
2635,7,178198.000000,379840.000000
2636,7,179994.000000,381177.000000
2637,7,183028.000000,378556.000000
2638,7,182333.000000,379841.000000
2639,7,178920.000000,382526.000000
2640,7,182810.000000,376230.000000
2641,7,176269.000000,377240.000000
2642,7,184369.000000,383648.000000
2643,7,183670.000000,385698.000000
2644,7,180059.000000,377290.000000
2645,7,181277.000000,381510.000000
2646,7,183097.000000,376387.000000
2647,7,178964.000000,381966.000000
2648,7,181725.000000,380591.000000
2649,7,182173.000000,377027.000000
2650,7,181176.000000,381719.000000
2651,7,175508.000000,383529.000000
2652,7,178939.000000,379398.000000
2653,7,173751.000000,376548.000000
2654,7,178789.000000,376361.000000
2655,7,177502.000000,375843.000000
2656,7,179696.000000,381223.000000
2657,7,181193.000000,381187.000000
2658,7,182625.000000,377797.000000
2659,7,179547.000000,382327.000000
2660,7,180127.000000,376660.000000
2661,7,183204.000000,385000.000000
2662,7,184101.000000,373715.000000
2663,7,180688.000000,379207.000000
2664,7,182724.000000,382643.000000
2665,7,177692.000000,379808.000000
2666,7,185014.000000,380656.000000
2667,7,177904.000000,378190.000000
2668,7,177573.000000,385941.000000
2669,7,181702.000000,378722.000000
2670,7,179793.000000,382176.000000
2671,7,174983.000000,383309.000000
2672,7,183407.000000,379272.000000
2673,7,182198.000000,384778.000000
2674,7,185210.000000,381918.000000
2675,7,180932.000000,375412.000000
2676,7,182229.000000,378740.000000
2677,7,176359.000000,379179.000000
2678,7,185880.000000,382595.000000
2679,7,187499.000000,382992.000000
2680,7,178794.000000,382073.000000
2681,7,177803.000000,375227.000000
2682,7,183163.000000,375516.000000
2683,7,176410.000000,383875.000000
2684,7,180486.000000,382639.000000
2685,7,179574.000000,381254.000000
2686,7,182614.000000,385126.000000
2687,7,173774.000000,385189.000000
2688,7,180390.000000,377609.000000
2689,7,180828.000000,380215.000000
2690,7,174399.000000,380796.000000
2691,7,179498.000000,380328.000000
2692,7,181990.000000,380837.000000
2693,7,175966.000000,380207.000000
2694,7,179051.000000,383324.000000
2695,7,180622.000000,371414.000000
2696,7,178347.000000,379816.000000
2697,7,184975.000000,379710.000000
2698,7,182433.000000,378769.000000
2699,7,178170.000000,380270.000000
2700,7,181049.000000,381786.000000
2701,7,183570.000000,379460.000000
2702,7,180785.000000,380136.000000
2703,7,181761.000000,374985.000000
2704,7,182034.000000,376697.000000
2705,7,182337.000000,379059.000000
2706,7,175817.000000,379046.000000
2707,7,177860.000000,376429.000000
2708,7,178884.000000,376174.000000
2709,7,174948.000000,381423.000000
2710,7,175567.000000,379981.000000
2711,7,181131.000000,384445.000000
2712,7,181135.000000,381831.000000
2713,7,182924.000000,376625.000000
2714,7,181156.000000,373135.000000
2715,7,177575.000000,380196.000000
2716,7,179950.000000,379280.000000
2717,7,177734.000000,381518.000000
2718,7,182742.000000,383150.000000
2719,7,175222.000000,378892.000000
2720,7,182718.000000,380740.000000
2721,7,181575.000000,377888.000000
2722,7,182445.000000,384024.000000
2723,7,178170.000000,379980.000000
2724,7,180623.000000,378387.000000
2725,7,179870.000000,378548.000000
2726,7,175222.000000,385243.000000
2727,7,181533.000000,381752.000000
2728,7,181400.000000,381463.000000
2729,7,177650.000000,380825.000000
2730,7,183921.000000,381822.000000
2731,7,174418.000000,380928.000000
2732,7,178700.000000,379890.000000
2733,7,178764.000000,385262.000000
2734,7,177743.000000,379021.000000
2735,7,177900.000000,377136.000000
2736,7,181528.000000,378854.000000
2737,7,177237.000000,383446.000000
2738,7,180218.000000,382481.000000
2739,7,178656.000000,383553.000000
2740,7,179594.000000,379286.000000
2741,7,186111.000000,381086.000000
2742,7,178286.000000,374120.000000
2743,7,182800.000000,383255.000000
2744,7,180120.000000,379674.000000
2745,7,180100.000000,380186.000000
2746,7,173983.000000,382587.000000
2747,7,183228.000000,379463.000000
2748,7,180489.000000,381404.000000
2749,7,178628.000000,377604.000000
2750,7,180118.000000,378338.000000
2751,7,179655.000000,381670.000000
2752,7,185793.000000,379913.000000
2753,7,176500.000000,374724.000000
2754,7,178224.000000,378130.000000
2755,7,180831.000000,389238.000000
2756,7,185863.000000,382137.000000
2757,7,180814.000000,380758.000000
2758,7,183514.000000,379064.000000
2759,7,182380.000000,374513.000000
2760,7,182274.000000,380654.000000
2761,7,184072.000000,370719.000000
2762,7,187246.000000,377819.000000
2763,7,180467.000000,375468.000000
2764,7,179083.000000,379237.000000
2765,7,180592.000000,383437.000000
2766,7,179041.000000,381528.000000
2767,7,172691.000000,377873.000000
2768,7,179633.000000,374846.000000
2769,7,180531.000000,378376.000000
2770,7,178842.000000,376154.000000
2771,7,179314.000000,381283.000000
2772,7,183909.000000,378548.000000
2773,7,180261.000000,384484.000000
2774,7,179905.000000,379621.000000
2775,7,177909.000000,375012.000000
2776,7,178238.000000,380073.000000
2777,7,179681.000000,382225.000000
2778,7,180405.000000,378480.000000
2779,7,181229.000000,382067.000000
2780,7,185171.000000,381585.000000
2781,7,184290.000000,381639.000000
2782,7,176214.000000,378594.000000
2783,7,185555.000000,380154.000000
2784,7,176884.000000,379266.000000
2785,7,188131.000000,380409.000000
2786,7,180630.000000,375483.000000
2787,7,178613.000000,379804.000000
2788,7,173608.000000,375615.000000
2789,7,178741.000000,380277.000000
2790,7,184877.000000,376818.000000
2791,7,178695.000000,384157.000000
2792,7,178574.000000,382441.000000
2793,7,175848.000000,377888.000000
2794,7,176288.000000,386125.000000
2795,7,178170.000000,383402.000000
2796,7,181139.000000,382799.000000
2797,7,173478.000000,372826.000000
2798,7,182110.000000,376228.000000
2799,7,178479.000000,377638.000000
2800,7,182544.000000,379223.000000
2801,7,179986.000000,375872.000000
2802,7,178600.000000,381921.000000
2803,7,181590.000000,378514.000000
2804,7,181597.000000,379639.000000
2805,7,186404.000000,378914.000000
2806,7,175885.000000,379311.000000
2807,7,177780.000000,384095.000000
2808,7,176131.000000,373854.000000
2809,7,178197.000000,376795.000000
2810,7,178402.000000,378358.000000
2811,7,178604.000000,381606.000000
2812,7,178517.000000,376633.000000
2813,7,178386.000000,378187.000000
2814,7,179250.000000,382138.000000
2815,7,181354.000000,376272.000000
2816,7,183522.000000,383648.000000
2817,7,178846.000000,380961.000000
2818,7,185779.000000,382371.000000
2819,7,182760.000000,380229.000000
2820,7,183857.000000,377247.000000
2821,7,176900.000000,374657.000000
2822,7,174219.000000,379904.000000
2823,7,181034.000000,382355.000000
2824,7,181089.000000,382388.000000
2825,7,174623.000000,379192.000000
2826,7,175301.000000,384716.000000
2827,7,181113.000000,380694.000000
2828,7,183278.000000,379060.000000
2829,7,184289.000000,380760.000000
2830,7,177096.000000,377772.000000
2831,7,181912.000000,382354.000000
2832,7,181942.000000,385092.000000
2833,7,179899.000000,383262.000000
2834,7,176674.000000,380449.000000
2835,7,176507.000000,375369.000000
2836,7,182342.000000,378231.000000
2837,7,174681.000000,380736.000000
2838,7,179067.000000,379666.000000
2839,7,180444.000000,384394.000000
2840,7,183456.000000,382425.000000
2841,7,178864.000000,375375.000000
2842,7,175597.000000,381551.000000
2843,7,181101.000000,382214.000000
2844,7,177724.000000,385281.000000
2845,7,185621.000000,380831.000000
2846,7,177255.000000,380553.000000
2847,7,180541.000000,375097.000000
2848,7,186459.000000,379197.000000
2849,7,183333.000000,375634.000000
2850,7,179947.000000,379529.000000
2851,7,181515.000000,377699.000000
2852,7,187598.000000,376707.000000
2853,7,184429.000000,380429.000000
2854,7,175799.000000,376935.000000
2855,7,180584.000000,384047.000000
2856,7,183367.000000,387345.000000
2857,7,175146.000000,379995.000000
2858,7,180913.000000,380979.000000
2859,7,179784.000000,373817.000000
2860,7,180912.000000,384803.000000
2861,7,177454.000000,377783.000000
2862,7,174223.000000,380652.000000
2863,7,176609.000000,379027.000000
2864,7,185929.000000,381674.000000
2865,7,179590.000000,379687.000000
2866,7,176991.000000,380110.000000
2867,7,184642.000000,377116.000000
2868,7,182906.000000,380708.000000
2869,7,177272.000000,375044.000000
2870,7,183399.000000,379998.000000
2871,7,183511.000000,380926.000000
2872,7,177553.000000,378879.000000
2873,7,181707.000000,381196.000000
2874,7,178828.000000,382667.000000
2875,7,183955.000000,375380.000000
2876,7,176009.000000,375022.000000
2877,7,178708.000000,377921.000000
2878,7,182596.000000,381607.000000
2879,7,179748.000000,381063.000000
2880,7,181823.000000,379064.000000
2881,7,185495.000000,382375.000000
2882,7,178652.000000,386406.000000
2883,7,176535.000000,376258.000000
2884,7,184940.000000,377832.000000
2885,7,178617.000000,374104.000000
2886,7,181007.000000,380521.000000
2887,7,178160.000000,382317.000000
2888,7,175039.000000,378335.000000
2889,7,177004.000000,383130.000000
2890,7,184150.000000,379686.000000
2891,7,178687.000000,380636.000000
2892,7,179525.000000,383143.000000
2893,7,180949.000000,381945.000000
2894,7,183721.000000,381365.000000
2895,7,180482.000000,384536.000000
2896,7,179183.000000,377042.000000
2897,7,177304.000000,378268.000000
2898,7,181843.000000,381116.000000
2899,7,173396.000000,378216.000000
2900,7,176284.000000,377854.000000
2901,7,182328.000000,382499.000000
2902,7,181413.000000,378544.000000
2903,7,175962.000000,380839.000000
2904,7,181698.000000,379593.000000
2905,7,181485.000000,378777.000000
2906,7,176255.000000,381064.000000
2907,7,179773.000000,380893.000000
2908,7,185066.000000,374297.000000
2909,7,178439.000000,378777.000000
2910,7,175739.000000,376180.000000
2911,7,180502.000000,380402.000000
2912,7,178229.000000,377565.000000
2913,7,178866.000000,379842.000000
2914,7,181297.000000,384074.000000
2915,7,179827.000000,385337.000000
2916,7,178794.000000,382392.000000
2917,7,176737.000000,374645.000000
2918,7,177406.000000,384357.000000
2919,7,176763.000000,383059.000000
2920,7,178086.000000,380606.000000
2921,7,185567.000000,388204.000000
2922,7,180467.000000,378596.000000
2923,7,178263.000000,385470.000000
2924,7,179596.000000,376478.000000
2925,7,180776.000000,378828.000000
2926,7,180873.000000,376398.000000
2927,7,181008.000000,381871.000000
2928,7,183449.000000,381490.000000
2929,7,178913.000000,377842.000000
2930,7,181123.000000,375685.000000
2931,7,178044.000000,371317.000000
2932,7,174121.000000,376412.000000
2933,7,178191.000000,375305.000000
2934,7,184484.000000,382528.000000
2935,7,178879.000000,383278.000000
2936,7,183231.000000,374023.000000
2937,7,181903.000000,374692.000000
2938,7,178111.000000,378304.000000
2939,7,186051.000000,383586.000000
2940,7,182762.000000,384219.000000
2941,7,182854.000000,384912.000000
2942,7,177123.000000,378465.000000
2943,7,177954.000000,377726.000000
2944,7,182044.000000,376952.000000
2945,7,183794.000000,382113.000000
2946,7,179917.000000,382398.000000
2947,7,185414.000000,375727.000000
2948,7,179596.000000,379520.000000
2949,7,182271.000000,378555.000000
2950,7,180011.000000,381896.000000
2951,7,183459.000000,383945.000000
2952,7,178966.000000,383671.000000
2953,7,179901.000000,381524.000000
2954,7,175230.000000,378206.000000
2955,7,180956.000000,378593.000000
2956,7,180284.000000,376333.000000
2957,7,181670.000000,383831.000000
2958,7,181069.000000,377280.000000
2959,7,177883.000000,373661.000000
2960,7,182100.000000,377608.000000
2961,7,188254.000000,385391.000000
2962,7,177972.000000,380593.000000
2963,7,182948.000000,379141.000000
2964,7,178173.000000,380460.000000
2965,7,177127.000000,380935.000000
2966,7,176449.000000,381023.000000
2967,7,181819.000000,379615.000000
2968,7,180105.000000,387198.000000
2969,7,182763.000000,383606.000000
2970,7,179399.000000,372146.000000
2971,7,176283.000000,376635.000000
2972,7,179373.000000,379835.000000
2973,7,179767.000000,381541.000000
2974,7,181937.000000,379298.000000
2975,7,176172.000000,379473.000000
2976,7,174172.000000,378395.000000
2977,7,181451.000000,376003.000000
2978,7,177544.000000,386456.000000
2979,7,178448.000000,379228.000000
2980,7,181740.000000,387488.000000
2981,7,180058.000000,377205.000000
2982,7,180522.000000,379243.000000
2983,7,183745.000000,376256.000000
2984,7,183371.000000,377645.000000
2985,7,180011.000000,382839.000000
2986,7,178319.000000,382210.000000
2987,7,176225.000000,376868.000000
2988,7,180999.000000,380575.000000
2989,7,187315.000000,379346.000000
2990,7,183311.000000,382935.000000
2991,7,180711.000000,377651.000000
2992,7,176528.000000,384548.000000
2993,7,176123.000000,374734.000000
2994,7,178324.000000,380747.000000
2995,7,168166.000000,374056.000000
2996,7,181320.000000,377849.000000
2997,7,183932.000000,377009.000000
2998,7,180350.000000,384908.000000
2999,7,178966.000000,379385.000000
3000,7,184278.000000,381453.000000
3001,7,178647.000000,375328.000000
3002,7,178168.000000,376796.000000
3003,7,182928.000000,381386.000000
3004,7,180017.000000,379677.000000
3005,7,177994.000000,381878.000000
3006,7,182714.000000,383912.000000
3007,7,178480.000000,376955.000000
3008,7,184711.000000,377417.000000
3009,7,178010.000000,381236.000000
3010,7,178122.000000,379432.000000
3011,7,178012.000000,379842.000000
3012,7,181127.000000,377326.000000
3013,7,184127.000000,377428.000000
3014,7,181156.000000,381521.000000
3015,7,182442.000000,385153.000000
3016,7,183970.000000,379307.000000
3017,7,179594.000000,383446.000000
3018,7,183000.000000,384610.000000
3019,7,179606.000000,383334.000000
3020,7,186641.000000,385435.000000
3021,7,180823.000000,381211.000000
3022,7,178275.000000,374748.000000
3023,7,180318.000000,377440.000000
3024,7,177682.000000,379282.000000
3025,7,175180.000000,374950.000000
3026,7,181106.000000,378461.000000
3027,7,180736.000000,384084.000000
3028,7,182068.000000,377751.000000
3029,7,177328.000000,380371.000000
3030,7,177454.000000,380630.000000
3031,7,178448.000000,385651.000000
3032,7,176820.000000,378890.000000
3033,7,188511.000000,382882.000000
3034,7,181175.000000,376243.000000
3035,7,177935.000000,377034.000000
3036,7,181342.000000,381162.000000
3037,7,183888.000000,382039.000000
3038,7,182143.000000,378729.000000
3039,7,182899.000000,381154.000000
3040,7,181520.000000,378035.000000
3041,7,175234.000000,381330.000000
3042,7,177597.000000,377550.000000
3043,7,183352.000000,381126.000000
3044,7,179374.000000,381046.000000
3045,7,180820.000000,384590.000000
3046,7,181755.000000,376685.000000
3047,7,176770.000000,380350.000000
3048,7,180601.000000,374628.000000
3049,7,178625.000000,380262.000000
3050,7,175338.000000,382002.000000
3051,7,181244.000000,376767.000000
3052,7,177331.000000,379088.000000
3053,7,178410.000000,383707.000000
3054,7,175765.000000,384786.000000
3055,7,178093.000000,379816.000000
3056,7,181390.000000,384814.000000
3057,7,184970.000000,379998.000000
3058,7,176422.000000,376892.000000
3059,7,181092.000000,379782.000000
3060,7,181655.000000,374683.000000
3061,7,183301.000000,377730.000000
3062,7,183984.000000,378444.000000
3063,7,176503.000000,383987.000000
3064,7,180194.000000,380720.000000
3065,7,183892.000000,386821.000000
3066,7,181724.000000,381573.000000
3067,7,184427.000000,381555.000000
3068,7,183847.000000,379681.000000
3069,7,187412.000000,377936.000000
3070,7,171715.000000,379705.000000
3071,7,178951.000000,378712.000000
3072,7,178929.000000,374993.000000
3073,7,175498.000000,381170.000000
3074,7,178352.000000,379316.000000
3075,7,184497.000000,381274.000000
3076,7,180188.000000,378381.000000
3077,7,183038.000000,382460.000000
3078,7,185170.000000,378634.000000
3079,7,179082.000000,381028.000000
3080,7,178705.000000,381973.000000
3081,7,175835.000000,379189.000000
3082,7,179123.000000,377016.000000
3083,7,177740.000000,380525.000000
3084,7,179307.000000,383320.000000
3085,7,179287.000000,373076.000000
3086,7,177697.000000,380128.000000
3087,7,176380.000000,380082.000000
3088,7,178806.000000,380982.000000
3089,7,180046.000000,378813.000000
3090,7,177168.000000,380781.000000
3091,7,181114.000000,378368.000000
3092,7,179544.000000,380758.000000
3093,7,179176.000000,383530.000000
3094,7,182883.000000,380003.000000
3095,7,187293.000000,377334.000000
3096,7,182680.000000,379943.000000
3097,7,182032.000000,381569.000000
3098,7,180015.000000,379151.000000
3099,7,180410.000000,385268.000000
3100,7,181839.000000,378796.000000
3101,7,178251.000000,378488.000000
3102,7,175280.000000,384656.000000
3103,7,181357.000000,381075.000000
3104,7,177781.000000,381462.000000
3105,7,181245.000000,384321.000000
3106,7,177374.000000,377676.000000
3107,7,176036.000000,379019.000000
3108,7,175562.000000,382292.000000
3109,7,180889.000000,377582.000000
3110,7,186181.000000,381370.000000
3111,7,180634.000000,376403.000000
3112,7,181551.000000,381758.000000
3113,7,180455.000000,387080.000000
3114,7,180728.000000,379561.000000
3115,7,187480.000000,379482.000000
3116,7,177529.000000,384979.000000
3117,7,179498.000000,376998.000000
3118,7,177870.000000,378602.000000
3119,7,182258.000000,380123.000000
3120,7,180807.000000,381991.000000
3121,7,178965.000000,376470.000000
3122,7,182347.000000,377190.000000
3123,7,176820.000000,380640.000000
3124,7,180378.000000,379443.000000
3125,7,180634.000000,374790.000000
3126,7,184977.000000,375075.000000
3127,7,181703.000000,374720.000000
3128,7,180105.000000,380073.000000
3129,7,175757.000000,381001.000000
3130,7,175349.000000,381634.000000
3131,7,181868.000000,376845.000000
3132,7,177786.000000,373452.000000
3133,7,179237.000000,381787.000000
3134,7,177251.000000,379460.000000
3135,7,180574.000000,380002.000000
3136,7,180721.000000,378794.000000
3137,7,185517.000000,379571.000000
3138,7,185749.000000,386559.000000
3139,7,183357.000000,379852.000000
3140,7,183428.000000,381950.000000
3141,7,176301.000000,372798.000000
3142,7,184034.000000,375724.000000
3143,7,177022.000000,377243.000000
3144,7,174942.000000,379956.000000
3145,7,190013.000000,382139.000000
3146,7,181008.000000,387998.000000
3147,7,177904.000000,374261.000000
3148,7,180025.000000,374565.000000
3149,7,180218.000000,379137.000000
3150,7,173454.000000,376610.000000
3151,7,177737.000000,376506.000000
3152,7,181674.000000,383166.000000
3153,7,180112.000000,378669.000000
3154,7,174741.000000,380948.000000
3155,7,178446.000000,380485.000000
3156,7,179525.000000,374916.000000
3157,7,180257.000000,382435.000000
3158,7,174691.000000,378663.000000
3159,7,180807.000000,377997.000000
3160,7,184835.000000,380002.000000
3161,7,174963.000000,380734.000000
3162,7,181388.000000,383615.000000
3163,7,184249.000000,380746.000000
3164,7,181203.000000,374694.000000
3165,7,181863.000000,382811.000000
3166,7,178498.000000,378130.000000
3167,7,179414.000000,385747.000000
3168,7,176380.000000,381557.000000
3169,7,179616.000000,382020.000000
3170,7,178252.000000,378752.000000
3171,7,177919.000000,377139.000000
3172,7,184577.000000,378161.000000
3173,7,179630.000000,375883.000000
3174,7,181992.000000,377608.000000
3175,7,181187.000000,383838.000000
3176,7,176791.000000,377797.000000
3177,7,174024.000000,379215.000000
3178,7,175466.000000,384447.000000
3179,7,180873.000000,378518.000000
3180,7,179047.000000,379271.000000
3181,7,182402.000000,382415.000000
3182,7,178799.000000,380507.000000
3183,7,175819.000000,381037.000000
3184,7,180305.000000,378840.000000
3185,7,183482.000000,379792.000000
3186,7,180839.000000,385181.000000
3187,7,179412.000000,386302.000000
3188,7,178669.000000,379759.000000
3189,7,184010.000000,377965.000000
3190,7,182891.000000,380003.000000
3191,7,178641.000000,378047.000000
3192,7,175742.000000,377313.000000
3193,7,177111.000000,373499.000000
3194,7,181054.000000,375228.000000
3195,7,176545.000000,379562.000000
3196,7,178776.000000,377842.000000
3197,7,179613.000000,384122.000000
3198,7,177914.000000,373967.000000
3199,7,178025.000000,376880.000000
3200,7,179284.000000,381510.000000
3201,7,178258.000000,381301.000000
3202,7,175755.000000,378190.000000
3203,7,182329.000000,377076.000000
3204,7,177092.000000,372248.000000
3205,7,183273.000000,378830.000000
3206,7,178914.000000,381369.000000
3207,7,179026.000000,379522.000000
3208,7,184097.000000,376102.000000
3209,7,180826.000000,383090.000000
3210,7,178728.000000,382192.000000
3211,7,177385.000000,379140.000000
3212,7,178364.000000,380095.000000
3213,7,181265.000000,380358.000000
3214,7,182679.000000,380829.000000
3215,7,180152.000000,382444.000000
3216,7,178441.000000,378710.000000
3217,7,181061.000000,385106.000000
3218,7,182123.000000,376610.000000
3219,7,178667.000000,378854.000000
3220,7,184564.000000,377936.000000
3221,7,178848.000000,377790.000000
3222,7,182841.000000,375086.000000
3223,7,183062.000000,383974.000000
3224,7,180179.000000,380258.000000
3225,7,179732.000000,379574.000000
3226,7,182758.000000,380578.000000
3227,7,174296.000000,377193.000000
3228,7,180107.000000,378847.000000
3229,7,180219.000000,382845.000000
3230,7,181156.000000,379906.000000
3231,7,177202.000000,381328.000000
3232,7,175541.000000,381616.000000
3233,7,171657.000000,382401.000000
3234,7,181724.000000,378489.000000
3235,7,183409.000000,377996.000000
3236,7,178595.000000,381053.000000
3237,7,187524.000000,377786.000000
3238,7,177973.000000,383496.000000
3239,7,175853.000000,376208.000000
3240,7,179539.000000,383389.000000
3241,7,180335.000000,385151.000000
3242,7,182158.000000,376162.000000
3243,7,180383.000000,383758.000000
3244,7,177585.000000,381391.000000
3245,7,175184.000000,379882.000000
3246,7,178145.000000,379066.000000
3247,7,175687.000000,378984.000000
3248,7,182288.000000,383007.000000
3249,7,179672.000000,377932.000000
3250,7,174140.000000,377495.000000
3251,7,181156.000000,389839.000000
3252,7,177083.000000,384716.000000
3253,7,184270.000000,383848.000000
3254,7,180165.000000,383031.000000
3255,7,180725.000000,379993.000000
3256,7,177510.000000,374278.000000
3257,7,181654.000000,379564.000000
3258,7,180205.000000,382416.000000
3259,7,180684.000000,382181.000000
3260,7,178987.000000,384947.000000
3261,7,182035.000000,384049.000000
3262,7,172287.000000,380657.000000
3263,7,180524.000000,378316.000000
3264,7,183315.000000,379442.000000
3265,7,179397.000000,381546.000000
3266,7,181828.000000,378701.000000
3267,7,178117.000000,378412.000000
3268,7,180546.000000,384631.000000
3269,7,178153.000000,379394.000000
3270,7,183621.000000,375387.000000
3271,7,181486.000000,373249.000000
3272,7,184351.000000,381207.000000
3273,7,179868.000000,378479.000000
3274,7,179812.000000,378731.000000
3275,7,180991.000000,379660.000000
3276,7,184580.000000,380575.000000
3277,7,172442.000000,376038.000000
3278,7,174698.000000,379390.000000
3279,7,184006.000000,373492.000000
3280,7,185988.000000,377660.000000
3281,7,179352.000000,378695.000000
3282,7,184281.000000,381301.000000
3283,7,186863.000000,381560.000000
3284,7,180600.000000,384046.000000
3285,7,178559.000000,385149.000000
3286,7,178491.000000,381249.000000
3287,7,179190.000000,377318.000000
3288,7,182526.000000,381930.000000
3289,7,179460.000000,383888.000000
3290,7,186443.000000,384194.000000
3291,7,178926.000000,380215.000000
3292,7,177736.000000,375194.000000
3293,7,181722.000000,376117.000000
3294,7,180744.000000,378922.000000
3295,7,181463.000000,381784.000000
3296,7,173379.000000,377483.000000
3297,7,179526.000000,375016.000000
